I0,I1,I2,I3,I4,I5,I6,I7,I8,new_col
50.69133,0.204483,0.344189,0.338937,0.114878,100.920425,0.339387,0.941124,9.34141,1
51.333263,0.073762,0.346108,0.243601,0.059341,-100.031181,0.339239,0.940511,9.630384,1
51.617386,0.233124,0.347736,0.216405,0.046831,-190.929733,0.340771,0.940004,10.360897,1
51.640381,0.62846,0.348758,0.193911,0.037602,-6.325386,0.343684,0.939557,10.312436,1
51.652023,0.874603,0.350323,0.223591,0.049993,7.271376,0.343201,0.939137,9.686923,1
51.99543,0.839427,0.351342,0.136839,0.018725,-3.881145,0.344463,0.938801,8.711411,1
51.811661,1.288498,0.35216,0.170279,0.028995,86.562927,0.344926,0.938584,8.449359,1
52.124977,0.814398,0.352207,-0.048237,0.002327,-91.834106,0.34497,0.938651,8.587564,1
52.481068,1.201809,0.352093,-0.086549,0.007491,-61.217884,0.344855,0.938657,8.86218,1
52.811668,1.330769,0.3517,-0.167444,0.028037,-113.541855,0.344494,0.93885,9.51641,1
53.205688,1.413678,0.350888,-0.302818,0.091699,-84.773598,0.343732,0.939316,10.394102,1
52.848106,2.179014,0.349408,-0.09028,0.00815,192.382324,0.341747,0.939793,10.700128,1
53.692932,1.873318,0.347952,-0.280964,0.078941,-190.750931,0.34079,0.940139,10.745897,1
53.694954,2.471133,0.346772,-0.197829,0.039136,-0.103328,0.339429,0.940633,10.170641,1
53.091591,1.707524,0.34524,-0.362541,0.131436,-101.807228,0.338423,0.94107,9.856538,1
52.074986,1.83647,0.344915,-0.564711,0.318899,-782.781494,0.3373,0.941398,9.843974,1
52.027428,1.952504,0.342009,-0.621366,0.386096,-111.606613,0.334755,0.942304,10.285513,1
51.589195,3.443629,0.339904,-0.307419,0.094506,287.539001,0.331443,0.943386,10.242435,1
52.191433,1.825075,0.335712,-0.701422,0.491992,-299.740021,0.328541,0.944491,10.032435,1
55.626305,4.221087,0.333223,-0.266974,0.071275,-3.044647,0.326556,0.945179,10.019872,1
53.855038,2.061632,0.328998,-0.840316,0.706131,-195.58342,0.321142,0.946783,10.308846,1
54.407936,1.55088,0.324288,-1.029162,1.059174,-209.87529,0.316681,0.948437,10.220898,1
54.947365,2.302804,0.319321,-0.954507,0.911084,-188.66304,0.312091,0.950051,10.237051,1
53.820305,2.661172,0.313803,-0.788657,0.62198,80.71785,0.306725,0.951735,10.498205,1
54.293114,2.317036,0.308893,-1.016252,1.032768,124.460411,0.302051,0.953425,9.286667,1
54.469505,1.98281,0.302063,-1.059387,1.122301,85.58754,0.295637,0.955301,8.978846,1
54.597473,2.441935,0.296156,-1.081682,1.170036,-191.471878,0.290892,0.956756,9.196026,1
54.472794,2.569067,0.290117,-1.021558,1.04358,-115.189026,0.284112,0.958899,9.572051,1
53.90181,2.597524,0.283587,-1.010448,1.021005,-208.979004,0.277848,0.960703,9.282179,1
53.532692,2.972624,0.27661,-1.038046,1.07754,140.049194,0.271143,0.962583,9.640256,1
53.873001,2.665435,0.269722,-1.11181,1.236122,-8.055936,0.26451,0.964409,10.544871,1
53.46442,2.499708,0.263905,-1.258452,1.5837,-57.151222,0.257854,0.966183,9.882564,1
54.181602,2.582854,0.255852,-1.184411,1.40283,-3.543384,0.250971,0.967994,8.237564,1
53.903313,2.636309,0.248441,-1.295504,1.678331,72.024437,0.244707,0.969597,8.369487,1
53.752621,2.042514,0.240729,-1.422086,2.022328,-224.461655,0.235481,0.971722,8.931282,1
54.739632,2.204906,0.232882,-1.414164,1.99986,-285.894897,0.227853,0.973542,9.957949,1
54.386387,3.335263,0.225154,-1.23247,1.518983,168.216141,0.220762,0.975327,10.309743,1
53.576866,3.003466,0.217112,-1.355504,1.83739,-13.664369,0.212599,0.97714,10.326795,1
54.472729,2.961494,0.210163,-1.384668,1.917305,36.362499,0.204572,0.978851,9.734487,1
54.008488,3.06959,0.200602,-1.32372,1.752235,54.777512,0.19641,0.980522,8.892693,1
54.049183,2.395806,0.191752,-1.595116,2.544395,-288.000549,0.188981,0.981981,8.020385,1
53.966206,3.022536,0.183023,-1.352873,1.830265,165.682693,0.178901,0.983867,8.103846,1
54.227085,2.32922,0.174042,-1.463748,2.142557,-44.102722,0.170235,0.985421,9.318974,1
52.888405,3.066597,0.165222,-1.33389,1.779262,123.408859,0.161729,0.986835,9.8,1
53.550709,2.6048,0.156542,-1.444715,2.087203,-98.713631,0.152795,0.988258,10.176923,1
53.557793,2.12165,0.147761,-1.687245,2.846797,-94.324036,0.144397,0.98952,9.408718,1
53.233871,2.275593,0.139204,-1.599197,2.55743,-73.174965,0.135841,0.990731,9.870897,1
53.635483,3.659781,0.130383,-1.215209,1.476732,189.525726,0.1288,0.991671,10.050385,1
53.897011,3.820078,0.121943,-1.151027,1.324863,-30.563036,0.118257,0.992983,10.288205,1
53.187565,0.859933,0.112469,-1.980336,3.921732,-401.405029,0.10979,0.993987,9.89782,1
52.97316,2.301842,0.10406,-1.495665,2.237015,-11.612123,0.10123,0.994863,8.767948,1
53.25642,2.821752,0.096155,-1.259174,1.585519,-5.299218,0.09317,0.99565,8.925,1
52.549721,2.889739,0.089082,-1.424314,2.028669,-2.687877,0.084423,0.99643,9.389872,1
52.127544,3.085549,0.078539,-1.339236,1.793552,232.691956,0.075294,0.997161,9.200513,1
52.234833,1.790974,0.069321,-1.628087,2.650668,-280.750946,0.067645,0.997709,9.087436,1
51.607697,1.72117,0.06057,-1.53889,2.368184,-129.71962,0.05763,0.998338,8.890897,1
51.098694,2.719835,0.051865,-1.299235,1.688011,54.541702,0.048424,0.998831,9.111667,1
50.968761,2.837235,0.042827,-1.25154,1.566352,200.084274,0.039396,0.999221,10.153589,1
50.575729,1.114047,0.033821,-1.608847,2.588387,-213.049652,0.031489,0.999504,9.534359,1
49.400536,1.780025,0.027414,-1.357249,1.842124,109.879402,0.024073,0.99971,9.323462,1
49.866459,1.470919,0.019117,-1.347246,1.815073,-123.917572,0.016924,0.999857,8.867564,1
49.695576,3.148099,0.012406,-0.823238,0.677721,473.077271,0.011469,0.999934,8.288718,1
48.826775,3.427276,0.005918,-0.758742,0.57569,638.230103,0.003517,0.999994,8.658462,1
48.892799,1.791533,-0.000652,-1.204205,1.450109,-304.835846,-0.003051,0.999995,9.17359,1
47.80481,3.215706,-0.006978,-0.808578,0.653799,166.522812,-0.009229,0.999957,9.649231,1
47.594177,2.991229,-0.012907,-0.805422,0.648705,83.51796,-0.014711,0.999892,9.380898,1
47.770836,1.861699,-0.017702,-1.064929,1.134073,-170.049133,-0.02026,0.999795,9.826922,1
47.683235,2.94343,-0.023092,-0.776193,0.602476,91.741875,-0.024921,0.999689,9.701282,1
47.689751,3.495177,-0.027894,-0.587461,0.345111,200.198395,-0.028684,0.999589,9.147564,1
48.119843,2.635234,-0.032268,-0.794168,0.630703,-100.874352,-0.033747,0.99943,9.876282,1
47.985725,2.981685,-0.036347,-0.704344,0.496101,-106.027527,-0.037804,0.999291,10.067435,1
49.105194,2.760293,-0.040282,-0.7373,0.543611,-140.648224,-0.041525,0.999137,10.318718,1
48.734776,2.274984,-0.043721,-0.757375,0.573617,-356.846313,-0.044634,0.999003,10.226282,1
49.683563,2.769081,-0.046598,-0.54289,0.29473,-120.196648,-0.047256,0.998883,9.808077,1
49.679386,3.431721,-0.048587,-0.365307,0.133449,-113.451759,-0.04921,0.998788,9.966025,1
49.952534,3.420812,-0.050638,-0.375107,0.140705,-190.840805,-0.050799,0.998709,9.598974,1
49.678585,3.694428,-0.052209,-0.272734,0.074384,-0.108188,-0.052608,0.998615,9.992051,1
49.793106,3.872596,-0.053551,-0.157444,0.024789,92.919708,-0.05377,0.998544,10.455128,1
48.512886,4.350134,-0.054697,-0.096615,0.009335,36.649662,-0.055402,0.998477,10.838333,1
49.213509,3.809978,-0.055924,-0.197212,0.038892,99.134735,-0.056265,0.998416,11.014231,1
49.363888,4.307254,-0.056644,0.06006,0.003607,294.898804,-0.056869,0.998382,10.960384,1
49.629421,3.453397,-0.057207,-0.103719,0.010758,-103.138,-0.05731,0.998356,11.083333,1
50.280266,4.33828,-0.057455,0.158652,0.02517,280.321991,-0.057542,0.998343,11.292436,1
50.105476,3.551596,-0.057694,0.050255,0.002526,115.387352,-0.057614,0.998339,10.938846,1
50.221718,3.799008,-0.057231,0.218002,0.047525,110.678703,-0.0572,0.998361,10.793461,1
51.213528,2.780699,-0.057084,0.016868,0.000285,-53.07048,-0.057005,0.998374,10.999871,1
51.35006,2.520605,-0.056794,0.042461,0.001803,6.071616,-0.05652,0.9984,10.519743,1
51.467361,2.369859,-0.056201,0.107353,0.011525,-79.636429,-0.055195,0.998466,9.707564,1
52.210228,3.087253,-0.054439,0.366463,0.134295,102.98069,-0.053994,0.998541,9.580128,1
51.871742,2.032954,-0.053372,0.027963,0.000782,-194.716949,-0.053041,0.998592,9.899615,1
50.815937,3.040909,-0.052241,0.27502,0.075636,100.408638,-0.052217,0.998644,10.403975,1
51.148563,2.458206,-0.051228,0.230167,0.052977,204.584412,-0.050962,0.998707,10.263077,1
52.027748,2.299236,-0.049937,0.258671,0.066911,50.517334,-0.049428,0.998773,9.459871,1
51.891487,1.661317,-0.048892,0.12991,0.016877,-6.655027,-0.048552,0.998821,8.783205,1
52.138214,1.393436,-0.048299,0.081363,0.00662,-9.185111,-0.048066,0.998844,9.082949,1
52.391129,0.941114,-0.047942,0.062585,0.003917,-0.064699,-0.047812,0.998856,9.277692,1
52.409279,0.583468,-0.047504,0.056022,0.003138,-94.746613,-0.047344,0.998879,9.457179,1
51.900742,0.723654,-0.046689,0.132915,0.017666,-2.576851,-0.046127,0.998936,9.811666,1
51.992458,0.208601,-0.04524,0.035355,0.00125,-281.940735,-0.044736,0.998997,9.779359,1
52.160805,1.241299,-0.043778,0.335708,0.1127,102.982834,-0.043374,0.999059,9.624103,1
51.392384,1.336131,-0.042305,0.342142,0.117061,6.998147,-0.041825,0.999125,9.634871,1
52.68219,0.261714,-0.041334,0.130193,0.01695,-5.002077,-0.041599,0.999134,9.59,1
51.473373,0.066684,-0.041047,0.205484,0.042224,-96.052391,-0.040624,0.999175,9.244487,1
50.763153,0.02054,-0.039,0.216158,0.046724,-282.337799,-0.038385,0.999263,9.706666,1
51.414246,1.749735,-0.035842,0.581699,0.338373,7.716956,-0.035102,0.999388,10.004615,1
51.184326,1.78207,-0.03309,0.568659,0.323374,107.364647,-0.031864,0.999489,10.097948,1
51.269508,1.597222,-0.029875,0.463234,0.214586,-47.875782,-0.028913,0.999582,9.721025,1
50.935471,2.104248,-0.026679,0.625583,0.391354,115.787285,-0.025425,0.999677,9.775769,1
51.847237,2.132712,-0.023789,0.59142,0.349777,174.041306,-0.022106,0.999756,10.300769,1
52.26215,2.030875,-0.019733,0.471292,0.222116,-177.839706,-0.018511,0.999829,9.921154,1
51.925461,2.091338,-0.016528,0.503188,0.253199,96.96888,-0.015914,0.999873,9.940897,1
53.375153,2.928058,-0.012247,0.747524,0.558792,107.451538,-0.011087,0.999939,9.580128,1
52.007267,3.241775,-0.008732,0.793725,0.63,299.270599,-0.007235,0.999974,10.48923,1
53.125816,2.287983,-0.005265,0.475601,0.226196,-99.591942,-0.004227,0.999991,10.064743,1
52.436703,2.979702,-0.001233,0.718365,0.516048,24.034315,0.000226,1.0,9.677949,1
52.726341,3.024679,0.002117,0.748489,0.560236,179.160614,0.004227,0.999991,9.44641,1
52.884514,2.799353,0.007017,0.62521,0.390887,-7.333728,0.008129,0.999967,9.587308,1
52.74062,3.566155,0.010845,0.753478,0.56773,85.083,0.01132,0.999936,9.568461,1
52.611732,2.440624,0.014193,0.512885,0.263051,-89.003006,0.015536,0.999879,10.132051,1
52.91967,3.620965,0.01838,0.837046,0.700646,298.432922,0.0196,0.999809,9.780256,1
52.097385,3.337152,0.022403,0.729823,0.532641,31.798395,0.023741,0.999718,10.453333,1
53.161407,2.872743,0.026024,0.629595,0.39639,303.439026,0.027364,0.999624,10.104231,1
52.962143,3.31486,0.029789,0.844724,0.713558,-5.267045,0.031765,0.999495,9.783846,1
52.491192,2.662393,0.034644,0.695163,0.483252,-177.636139,0.035912,0.999355,9.215769,1
53.713215,2.600613,0.038502,0.621316,0.386033,85.893951,0.03912,0.999234,9.548717,1
53.29129,3.074155,0.042395,0.749124,0.561186,212.54718,0.043708,0.999044,9.402435,1
52.841568,2.210104,0.046287,0.599386,0.359263,-3.148452,0.047735,0.99886,10.104231,1
52.758888,2.591321,0.050291,0.657495,0.432299,40.388966,0.051439,0.998676,10.692051,1
52.516777,2.233587,0.054003,0.521674,0.272144,-84.020409,0.055241,0.998473,10.439872,1
53.399517,1.761714,0.057252,0.467867,0.2189,-283.492828,0.059408,0.998234,9.773974,1
52.796799,2.616426,0.062268,0.696827,0.485568,88.60347,0.063699,0.997969,9.532564,1
53.094086,2.536509,0.066476,0.639426,0.408865,-102.355751,0.066978,0.997754,9.73718,1
52.655033,2.646638,0.070186,0.669398,0.448094,28.345573,0.0713,0.997455,10.018974,1
52.41008,2.929881,0.074407,0.820993,0.674029,110.584435,0.075315,0.997133,9.992949,1
53.117569,2.180134,0.07834,0.599403,0.359284,-106.252007,0.079681,0.99682,9.178974,1
52.46521,2.37146,0.082307,0.571958,0.327136,104.070511,0.083191,0.996511,10.24782,1
52.550488,3.041977,0.085496,0.760766,0.578765,83.452454,0.087833,0.996148,9.09641,1
52.223,2.723299,0.090417,0.599568,0.359482,2.325072,0.091759,0.995818,9.815256,1
52.36055,2.93997,0.094092,0.663035,0.439616,-6.433699,0.094722,0.995504,9.825128,1
52.215836,1.933658,0.097728,0.342537,0.117332,-371.019806,0.099038,0.995084,10.001025,1
52.151543,3.41326,0.101972,0.740826,0.548823,7.399452,0.102772,0.994685,10.677692,1
52.521,2.357478,0.105307,0.410823,0.168776,-162.471802,0.106089,0.994345,10.519743,1
51.741081,2.935883,0.108371,0.601724,0.362072,210.683899,0.109136,0.994012,10.283718,1
52.242451,3.463584,0.111424,0.690239,0.47643,-19.863279,0.112659,0.993634,9.879871,1
52.079842,2.357613,0.114756,0.403451,0.162773,-98.801308,0.115573,0.993299,9.378205,1
51.742626,2.773771,0.117716,0.492672,0.242726,0.595982,0.117946,0.99302,9.216666,1
52.641914,1.623908,0.120352,0.234402,0.054944,-194.528076,0.121038,0.992642,10.092564,1
52.388172,2.645729,0.122998,0.480206,0.230598,85.711739,0.123176,0.992342,10.21282,1
53.808929,2.797059,0.125363,0.450387,0.202849,-12.341535,0.125852,0.992049,9.815256,1
53.947136,3.048396,0.128084,0.604356,0.365247,387.870331,0.128455,0.991716,10.606794,1
53.36002,1.83671,0.129939,0.306027,0.093653,-99.706688,0.130768,0.991413,10.979231,1
53.939682,3.064514,0.133058,0.570067,0.324976,191.886917,0.133527,0.991045,9.928333,1
53.701843,2.880499,0.135966,0.503713,0.253726,-10.166575,0.135765,0.990741,9.059615,1
53.268234,2.689259,0.138138,0.420202,0.17657,106.693222,0.138661,0.99034,8.550769,1
52.792229,3.118787,0.140379,0.460807,0.212343,206.816696,0.14062,0.990064,9.279487,1
53.229008,2.165442,0.142405,0.194063,0.03766,-271.438751,0.142504,0.989794,10.167949,1
53.65163,2.727386,0.144485,0.392775,0.154272,3.597329,0.144959,0.989487,9.805385,1
54.613976,2.75099,0.146029,0.350657,0.12296,171.516922,0.14638,0.989228,10.255,1
55.007671,2.813152,0.148207,0.378801,0.14349,189.837479,0.147665,0.988963,10.691154,1
54.63604,1.669422,0.149923,0.107214,0.011495,-286.41861,0.149664,0.988737,9.072179,1
55.050911,2.370689,0.151963,0.273526,0.074816,-196.737396,0.151379,0.988391,10.153589,1
55.674984,3.053789,0.153857,0.454419,0.206497,245.346085,0.15373,0.988113,9.736281,1
55.362843,2.920837,0.155628,0.391336,0.153144,93.904381,0.155748,0.987797,8.155897,1
57.086304,3.448565,0.157801,0.43092,0.185692,137.865616,0.1577,0.987487,9.169103,1
57.520668,3.571059,0.159598,0.295944,0.087583,-196.308731,0.159898,0.987127,13.382564,1
57.870197,4.712759,0.161613,0.19945,0.03978,-115.487389,0.161311,0.986904,12.917692,1
58.189636,4.197691,0.162575,0.228274,0.052109,157.063919,0.162253,0.986749,10.436282,1
57.135376,4.870474,0.165109,0.603112,0.363744,142.418106,0.16436,0.986264,13.160897,1
56.604023,4.604363,0.167369,0.313343,0.098184,67.802795,0.166589,0.985943,10.345641,1
55.926727,4.970012,0.169033,0.338067,0.114289,73.870903,0.168229,0.985666,9.351282,1
52.651138,4.993527,0.170199,0.262405,0.068856,49.736076,0.169749,0.985487,6.448077,1
50.321205,3.572129,0.170347,-0.174152,0.030329,-268.206665,0.169524,0.98561,8.63782,1
46.689896,3.339029,0.169037,-0.146443,0.021445,1.980868,0.167733,0.985832,9.851153,1
43.995152,2.315903,0.167748,-0.25531,0.065183,-81.789223,0.16681,0.985989,9.513718,1
40.329296,1.678455,0.166537,-0.131602,0.017319,-1.165287,0.165769,0.986175,7.94141,1
37.520901,0.966878,0.166372,-0.084982,0.007222,-91.329933,0.165606,0.986154,7.527692,1
33.11871,1.679861,0.167233,0.24901,0.062006,158.317825,0.166604,0.986024,7.348205,1
28.436935,0.610949,0.167711,0.056319,0.003172,0.704431,0.167181,0.985926,9.683333,1
24.384914,0.139175,0.168355,0.124528,0.015507,-94.220451,0.167969,0.985792,12.769615,1
20.788212,0.724669,0.170279,0.556746,0.309966,112.381004,0.170304,0.985392,11.005257,1
18.835138,0.40319,0.173404,0.72299,0.522715,-293.125793,0.173,0.984922,8.698846,1
18.246977,0.572079,0.178142,0.862833,0.744482,-10.148403,0.178827,0.983881,7.743077,1
20.652035,1.704672,0.183277,1.052377,1.107496,114.822472,0.184206,0.982966,6.524359,1
22.585314,1.084614,0.187889,0.78341,0.613732,439.65976,0.188386,0.982095,8.199872,1
24.890272,1.816992,0.192909,0.890456,0.792911,-167.474655,0.193122,0.981175,10.169744,1
28.060722,1.721224,0.196618,0.829703,0.688406,167.856949,0.195353,0.980359,9.749743,1
32.705761,1.071728,0.202064,0.735519,0.540989,-151.85585,0.202859,0.979208,9.215769,1
35.476997,2.911658,0.207388,1.182821,1.399066,-231.386124,0.206794,0.978384,9.791025,1
37.225674,2.307265,0.21212,0.87517,0.765922,206.836578,0.210533,0.977281,9.140385,1
38.069,2.798794,0.216792,0.996078,0.992172,127.889366,0.217051,0.976191,8.645,1
38.390224,2.922024,0.221897,0.900185,0.810332,204.117233,0.221057,0.975177,9.704871,1
38.410576,3.130213,0.226189,0.952972,0.908156,239.842239,0.226219,0.974169,9.307307,1
38.038925,3.726456,0.230418,1.159974,1.34554,974.127319,0.229736,0.973253,8.608205,1
37.213295,4.451151,0.23458,1.271553,1.616847,968.753601,0.232434,0.972311,11.999615,1
37.777103,3.520726,0.238928,0.851332,0.724766,193.742004,0.237775,0.97132,13.500128,1
39.941193,5.775363,0.244817,1.339916,1.795375,527.770996,0.244653,0.96961,12.534487,1
41.655277,5.595756,0.251812,1.260924,1.589928,-19.938334,0.250271,0.967827,10.195769,1
43.701077,4.239092,0.258535,0.790959,0.625617,-736.117554,0.257557,0.966263,9.919359,1
45.332054,4.449188,0.263407,0.655186,0.429268,-193.735413,0.2616,0.965176,9.764999,1
47.123074,3.437748,0.266841,0.442512,0.195817,-149.84137,0.263686,0.964214,11.519487,1
49.830173,3.87627,0.270841,0.590234,0.348376,7.088382,0.269495,0.963265,10.253205,1
51.00386,3.582527,0.273889,0.452353,0.204623,9.650784,0.271546,0.962424,9.890641,1
52.810863,3.817122,0.276994,0.519967,0.270365,-76.126236,0.274213,0.96167,9.723718,1
54.318668,4.529662,0.27978,0.583981,0.341033,189.455322,0.276144,0.960937,8.607307,1
55.348156,3.900147,0.281816,0.285983,0.081786,9.850583,0.27865,0.960392,7.927051,1
55.556896,4.300693,0.283453,0.244085,0.059578,-13.148241,0.280069,0.95998,9.257051,1
54.947025,4.038137,0.283884,-0.101229,0.010247,-119.359024,0.280246,0.959929,10.720769,1
54.941513,4.408289,0.283997,0.044951,0.002021,27.147863,0.280424,0.959877,9.54423,1
54.990723,5.174723,0.284858,0.204151,0.041678,88.188194,0.280998,0.959709,8.496922,1
55.117809,4.896898,0.284861,-0.034159,0.001167,68.232376,0.280795,0.959768,8.91423,1
56.424835,4.176635,0.283477,-0.323314,0.104532,-11.882663,0.277742,0.960244,9.517307,1
59.12434,4.031895,0.281516,-0.326798,0.106797,-0.961668,0.275859,0.960869,10.127563,1
61.137993,3.848558,0.279183,-0.398655,0.158926,-114.170784,0.273617,0.961616,10.510769,1
62.473919,5.107467,0.277032,-0.070813,0.005014,95.625153,0.272937,0.962031,9.678846,1
66.180298,3.016451,0.274756,-0.48083,0.231198,-93.562607,0.271312,0.962774,9.101794,1
67.465309,4.216638,0.272277,-0.138679,0.019232,360.533478,0.268155,0.963375,9.891539,1
67.529831,3.476633,0.270031,-0.352337,0.124142,6.029717,0.266761,0.963907,11.033974,1
67.001999,3.786432,0.26848,-0.170312,0.029006,2.389503,0.265266,0.96429,10.110513,1
66.166733,3.564164,0.267358,-0.272476,0.074243,-197.250031,0.264184,0.964591,10.708205,1
63.979759,3.827762,0.266176,-0.253402,0.064213,-98.650444,0.262678,0.964885,9.961538,1
62.966572,3.434013,0.265153,-0.345933,0.11967,-319.984741,0.260104,0.965152,9.993846,1
62.179604,4.509671,0.263951,-0.069368,0.004812,372.933075,0.260897,0.965508,10.345641,1
60.526688,3.306852,0.262077,-0.341692,0.116753,7.066152,0.258531,0.966003,9.683333,1
60.136612,3.650798,0.260337,-0.248103,0.061555,-3.71589,0.256872,0.966445,9.697692,1
60.331757,3.555811,0.258619,-0.431268,0.185992,-215.899292,0.255746,0.96689,9.553205,1
59.557056,2.541088,0.256239,-0.578457,0.334612,-177.058731,0.252613,0.967567,9.805385,1
58.749378,3.342897,0.253646,-0.30067,0.090402,280.273315,0.250035,0.968237,10.721666,1
57.953876,2.518912,0.250731,-0.542472,0.294275,-137.476517,0.247185,0.968968,9.80359,1
56.656715,3.356242,0.248131,-0.309179,0.095591,-1.258644,0.244635,0.969615,10.081795,1
56.128597,2.178888,0.245232,-0.692158,0.479083,-285.628876,0.241858,0.970312,9.752436,1
54.823769,2.414126,0.241923,-0.608336,0.370073,-8.954713,0.238597,0.971119,9.928333,1
54.459816,2.564665,0.239229,-0.494658,0.244687,0.7485,0.235977,0.971738,9.257051,1
53.266365,2.046547,0.236175,-0.650407,0.423029,-210.534088,0.232918,0.972497,9.02641,1
52.841431,1.779945,0.232743,-0.624852,0.39044,94.164017,0.229736,0.973253,9.220256,1
51.420151,1.755095,0.229938,-0.647057,0.418683,-246.949356,0.226761,0.97395,9.712949,1
50.442478,2.006279,0.226227,-0.569137,0.323917,87.816811,0.223307,0.974748,10.471282,1
49.108986,0.439849,0.222951,-0.808496,0.653666,-277.882172,0.220002,0.975499,9.766794,1
48.251785,1.57826,0.219599,-0.417725,0.174494,80.372643,0.215885,0.976231,9.518205,1
48.283134,0.989993,0.216559,-0.530588,0.281524,-107.169472,0.213894,0.976844,9.240897,1
48.580051,0.426262,0.213327,-0.585062,0.342297,4.998359,0.210736,0.977536,8.500513,1
48.653999,1.140084,0.210403,-0.412351,0.170033,72.507439,0.207744,0.978184,9.401538,1
48.381802,0.163703,0.207167,-0.669721,0.448526,-231.382706,0.20449,0.978869,9.828718,1
48.580288,-0.295662,0.203268,-0.636824,0.405545,96.928505,0.200894,0.979661,9.387179,1
49.245312,0.146256,0.200106,-0.406811,0.165495,95.095604,0.197862,0.98023,9.54423,1
48.902153,-0.768088,0.196888,-0.665242,0.442546,-21.310949,0.194504,0.980902,9.557693,1
48.552437,-1.038063,0.193468,-0.627691,0.393996,-185.012863,0.191287,0.981521,9.147564,1
46.768368,-0.279765,0.191052,-0.400656,0.160525,91.804665,0.188987,0.98198,9.642051,1
47.528683,-0.067143,0.188369,-0.389242,0.151509,177.217865,0.186299,0.982493,10.06564,1
47.245102,-0.435074,0.185233,-0.358542,0.128552,386.048004,0.183199,0.983046,9.939102,1
47.929443,-0.913448,0.182742,-0.385352,0.148496,94.083588,0.181051,0.983474,10.602307,1
47.146793,-0.361492,0.180744,-0.24513,0.060089,177.518219,0.178781,0.983889,10.983718,1
46.722763,-1.179801,0.17759,-0.435962,0.190063,289.122284,0.175731,0.984438,9.40064,1
47.266331,-1.432406,0.175185,-0.383288,0.14691,-2.481084,0.173314,0.98481,9.703974,1
46.871643,-1.260323,0.173001,-0.319214,0.101897,85.38369,0.171399,0.985202,10.173333,1
48.004677,-2.23766,0.170426,-0.524788,0.275403,-1.153695,0.168896,0.985634,9.398846,1
47.539848,-2.228512,0.168358,-0.359568,0.129289,84.683372,0.166992,0.985958,8.706923,1
48.321156,-1.241868,0.166748,-0.087687,0.007689,270.762787,0.165129,0.986272,9.644743,1
48.519413,-2.162859,0.164659,-0.312441,0.097619,-94.610588,0.163218,0.98659,10.52064,1
49.757782,-2.338381,0.162823,-0.269713,0.072745,97.03392,0.161693,0.986841,10.443461,1
50.464233,-2.17551,0.161613,-0.250582,0.062791,-102.298172,0.16091,0.98702,9.783846,1
51.352844,-2.404012,0.160608,-0.274536,0.07537,-102.857513,0.15948,0.987201,9.908589,1
52.96048,-2.725813,0.159118,-0.353973,0.125297,-194.728333,0.15786,0.987462,9.109872,1
53.738056,-3.246024,0.157455,-0.453698,0.205842,-320.237793,0.156294,0.987711,8.699743,1
53.671619,-2.779866,0.155868,-0.275827,0.07608,-11.510772,0.154585,0.98798,8.800256,1
54.588615,-2.95224,0.153917,-0.213774,0.045699,272.220337,0.15249,0.988305,9.249871,1
54.991989,-3.222063,0.151888,-0.228274,0.052109,191.309814,0.151304,0.988569,9.594487,1
54.319767,-3.791765,0.150378,-0.319573,0.102127,-199.450531,0.148835,0.988793,10.62923,1
54.224915,-3.656374,0.148821,-0.181869,0.033076,106.612595,0.147956,0.988994,10.791666,1
53.75898,-3.347993,0.14784,-0.08271,0.006841,198.616165,0.147153,0.989113,10.899359,1
54.015564,-4.042179,0.147123,-0.172177,0.029645,-9.962407,0.146592,0.989204,11.043846,1
54.568787,-3.508011,0.146627,-0.053884,0.002904,102.041832,0.146121,0.989267,11.11923,1
54.808445,-2.955469,0.146687,0.190171,0.036165,292.932617,0.146169,0.989259,11.305897,1
55.033596,-3.174802,0.147097,0.124165,0.015417,100.348854,0.146829,0.989162,10.646282,1
55.46801,-3.070636,0.147989,0.16976,0.028818,11.362652,0.148426,0.989001,10.539487,1
56.451904,-3.821157,0.14896,0.010658,0.000114,-287.200104,0.149386,0.988879,9.576538,1
56.505913,-3.117121,0.149833,0.207187,0.042926,93.092064,0.149494,0.988763,9.76859,1
57.369877,-3.68781,0.150527,0.12899,0.016638,12.914899,0.150128,0.988666,9.773077,1
58.436344,-4.069142,0.151093,0.059304,0.003517,-87.843361,0.150946,0.988542,9.559487,1
58.673405,-3.770008,0.152206,0.169958,0.028886,-26.997385,0.152046,0.988374,9.433846,1
59.066463,-3.774018,0.153186,0.16344,0.026712,7.750345,0.152915,0.988239,8.870256,1
59.503006,-3.752502,0.154208,0.14886,0.022159,-19.671247,0.153597,0.98808,8.583076,1
59.777905,-3.597578,0.155124,0.160753,0.025842,39.306587,0.154705,0.987961,8.983334,1
60.315598,-3.88683,0.155692,0.034398,0.001183,-104.65168,0.155213,0.987881,9.142179,1
60.044449,-3.393004,0.155962,0.130626,0.017063,103.031334,0.155487,0.987839,8.925898,1
59.655849,-3.933821,0.156237,-0.070989,0.005039,-101.225403,0.155838,0.987782,8.658462,1
59.919346,-3.625391,0.156418,-0.001614,3e-06,-6.84642,0.15577,0.987793,8.732051,1
60.003178,-3.60212,0.156341,-0.039386,0.001551,-98.527496,0.155621,0.987817,9.025513,1
60.282547,-3.177457,0.156242,0.047476,0.002254,197.202255,0.155608,0.987818,9.281281,1
