I0,I1,I2,I3,I4,I5,I6,I7,I8,new_col
-181.955261,-21.31444,-0.206407,-0.376211,0.141535,-2.695235,-0.20568,0.97862,8.691667,0
-181.813141,-21.28113,-0.208659,-0.383345,0.146954,-14.338346,-0.207518,0.978231,8.726666,0
-181.582428,-21.169306,-0.210942,-0.382457,0.146273,-2.801784,-0.210129,0.977674,8.730256,0
-181.440765,-21.150824,-0.213215,-0.378102,0.142961,-6.664449,-0.212344,0.977195,8.800256,0
-181.357086,-21.027678,-0.215504,-0.391652,0.153391,-16.003075,-0.214603,0.976701,8.866667,0
-181.329163,-20.974575,-0.217817,-0.390558,0.152536,-14.174128,-0.217075,0.976203,8.941154,0
-181.309174,-20.855024,-0.219762,-0.385543,0.148643,9.753597,-0.219134,0.975695,9.269615,0
-181.340118,-20.800604,-0.222456,-0.38876,0.151134,-12.914342,-0.221381,0.975188,9.320769,0
-181.475983,-20.711658,-0.224747,-0.374126,0.13997,-0.808821,-0.223222,0.974768,9.430256,0
-181.534973,-20.610722,-0.226953,-0.371257,0.137832,-9.147706,-0.22572,0.974192,9.506538,0
-181.664307,-20.550526,-0.229103,-0.359448,0.129203,-12.896554,-0.227784,0.973711,9.453589,0
-181.895325,-20.457151,-0.231209,-0.345376,0.119284,0.423754,-0.229803,0.973237,9.734487,0
-182.128571,-20.374153,-0.233198,-0.336371,0.113145,-12.237321,-0.232066,0.972782,9.918462,0
-182.348877,-20.281094,-0.234782,-0.299171,0.089503,20.981808,-0.233516,0.972353,9.800898,0
-182.657837,-20.21339,-0.236862,-0.290667,0.084487,-2.285772,-0.234653,0.971945,9.969615,0
-182.942505,-20.147306,-0.238506,-0.26823,0.071947,-5.53833,-0.236754,0.971569,10.051282,0
-183.281891,-20.085554,-0.24003,-0.246713,0.060867,-1.798927,-0.237732,0.971218,10.045,0
-183.644287,-20.033829,-0.241433,-0.225376,0.050795,3.346191,-0.239517,0.970892,10.188589,0
-184.259125,-19.968771,-0.242725,-0.210828,0.044448,2.463957,-0.240349,0.970589,10.056666,0
-184.454437,-19.893269,-0.243921,-0.19419,0.03771,-1.891061,-0.241509,0.970306,10.051282,0
-184.928253,-19.81604,-0.245054,-0.18412,0.0339,0.130647,-0.24296,0.970036,9.910384,0
-185.401306,-19.757114,-0.246108,-0.17456,0.030471,-4.507522,-0.243974,0.969782,9.964231,0
-185.880585,-19.676058,-0.247164,-0.172882,0.029888,0.682769,-0.244823,0.969568,10.067435,0
-186.423615,-19.611483,-0.248168,-0.165949,0.027539,-1.597038,-0.245949,0.969283,10.071026,0
-186.933228,-19.539562,-0.249155,-0.165988,0.027552,0.166409,-0.246894,0.969043,10.053077,0
-187.457062,-19.453173,-0.250144,-0.175232,0.030706,-5.744687,-0.247544,0.968794,10.081795,0
-188.006027,-19.386656,-0.251033,-0.164101,0.026929,-5.684511,-0.248732,0.968573,10.267564,0
-188.478561,-19.339695,-0.251869,-0.161663,0.026135,7.404349,-0.249733,0.968314,10.342052,0
-189.123398,-19.224121,-0.253108,-0.174966,0.030613,-3.786951,-0.250742,0.968053,10.471282,0
-189.730331,-19.16345,-0.254143,-0.171091,0.029272,-0.517228,-0.251752,0.967792,10.716282,0
-190.349655,-19.093731,-0.255198,-0.179866,0.032352,-4.355451,-0.25278,0.967524,10.67859,0
-190.913681,-19.060101,-0.256241,-0.170582,0.029098,-3.704355,-0.253774,0.967264,10.788076,0
-191.875839,-19.01379,-0.25723,-0.164309,0.026998,-0.54776,-0.2547,0.967019,10.891282,0
-192.126511,-19.001787,-0.258134,-0.147201,0.021668,0.090942,-0.255559,0.966793,10.904743,0
-192.700958,-19.005039,-0.259073,-0.131774,0.017364,96.09642,-0.256436,0.966561,10.746795,0
-193.250153,-19.006563,-0.259824,-0.11558,0.013359,4.664093,-0.257116,0.96638,10.94423,0
-193.77533,-18.969826,-0.260454,-0.101174,0.010236,3.148083,-0.257611,0.966248,11.103077,0
-194.22229,-19.042242,-0.260967,-0.074858,0.005604,1.933682,-0.25816,0.966103,10.952308,0
-194.676544,-18.988808,-0.26136,-0.055659,0.003098,1.144084,-0.258394,0.966015,11.162308,0
-195.106842,-18.982395,-0.261611,-0.038088,0.001451,1.682275,-0.258637,0.965961,11.034871,0
-195.484894,-18.995403,-0.261727,-0.013026,0.00017,4.926157,-0.258749,0.965942,11.019615,0
-195.78363,-19.000019,-0.261701,0.011937,0.000143,1.134675,-0.258724,0.965957,11.001666,0
-196.074615,-19.024836,-0.261558,0.034212,0.00117,0.648175,-0.258586,0.966006,11.009744,0
-196.287323,-19.013084,-0.261301,0.04876,0.002378,-0.709911,-0.258337,0.966067,11.022307,0
-196.458954,-19.038305,-0.260942,0.068653,0.004713,3.607318,-0.257853,0.966185,10.988205,0
-196.647919,-19.063068,-0.260454,0.093015,0.008652,6.044155,-0.257321,0.966326,11.015128,0
-196.643341,-19.096329,-0.259799,0.115266,0.013286,3.175078,-0.25665,0.966505,11.028589,0
-196.709961,-19.146751,-0.259014,0.138278,0.019121,3.992384,-0.255846,0.966717,11.027692,0
-196.719391,-19.20635,-0.258073,0.172808,0.029862,7.119535,-0.254883,0.966973,10.982821,0
-196.572754,-19.264549,-0.256977,0.197868,0.039152,11.457085,-0.252204,0.967265,10.942435,0
-196.477417,-19.329702,-0.255712,0.221282,0.048966,5.442677,-0.25272,0.96754,10.891282,0
-196.209564,-19.39572,-0.254288,0.251183,0.063093,4.553149,-0.251557,0.967969,10.731538,0
-195.901917,-19.456079,-0.252724,0.276182,0.076276,12.688875,-0.249045,0.968375,10.587949,0
-195.556213,-19.52788,-0.251027,0.294158,0.086529,10.669567,-0.247826,0.968804,10.467692,0
-195.076874,-19.598349,-0.249235,0.305972,0.093619,2.80994,-0.24606,0.969254,10.323205,0
-194.601471,-19.657326,-0.247351,0.321794,0.103551,6.018091,-0.244837,0.969722,10.139231,0
-193.968842,-19.723921,-0.2454,0.335037,0.11225,9.904059,-0.242281,0.970206,9.97141,0
-193.386261,-19.773609,-0.243371,0.343402,0.117925,12.915826,-0.240975,0.970696,9.87,0
-192.690277,-19.827038,-0.241329,0.335579,0.112613,0.631609,-0.238341,0.971182,9.787436,0
-191.963104,-19.88394,-0.239297,0.346099,0.119785,10.879359,-0.23702,0.971665,9.808077,0
-191.183472,-19.955257,-0.237264,0.341415,0.116564,1.952591,-0.235044,0.972143,9.731794,0
-190.363342,-19.996429,-0.235269,0.324211,0.105113,0.506627,-0.232479,0.972601,9.627692,0
-189.455566,-20.039852,-0.233358,0.311626,0.097111,-1.668257,-0.230551,0.973061,9.528077,0
-188.514755,-20.040279,-0.231434,0.290237,0.084238,-7.323358,-0.229373,0.97347,9.384487,0
-187.523911,-20.092997,-0.22971,0.284494,0.080937,-0.530246,-0.227424,0.973796,9.40064,0
-186.559555,-20.090067,-0.228117,0.257657,0.066387,4.085827,-0.225167,0.974229,9.338717,0
-185.52298,-20.126652,-0.226564,0.23613,0.055757,0.228015,-0.223654,0.974545,9.436539,0
-184.368256,-20.165565,-0.225244,0.214656,0.046077,-3.060494,-0.22294,0.974832,9.388974,0
-183.240173,-20.171986,-0.224066,0.186173,0.03466,-0.723665,-0.221849,0.975081,9.33782,0
-182.057404,-20.194271,-0.223078,0.152909,0.023381,-0.770498,-0.22095,0.975286,9.427564,0
-180.811646,-20.230545,-0.222235,0.137507,0.018908,3.493475,-0.220411,0.975464,9.45,0
-179.578644,-20.234085,-0.221537,0.102617,0.01053,-1.60827,-0.21963,0.975583,9.502051,0
-178.180115,-20.244404,-0.220995,0.076274,0.005818,-6.403057,-0.219074,0.975709,9.559487,0
-176.820129,-20.262203,-0.220635,0.052942,0.002803,-2.570988,-0.21875,0.97578,9.571154,0
-175.318298,-20.276989,-0.220377,0.034444,0.001186,-5.804178,-0.218532,0.97583,9.473333,0
-173.843231,-20.293911,-0.220222,0.0166,0.000276,-2.163235,-0.218424,0.975854,9.540641,0
-172.236328,-20.30043,-0.220216,-0.005296,2.8e-05,2.097589,-0.218448,0.975849,9.597179,0
-170.624878,-20.328735,-0.220268,-0.010032,0.000101,1.945729,-0.218522,0.975832,9.598974,0
-168.936157,-20.323334,-0.220393,-0.027301,0.000745,-4.021176,-0.21867,0.975799,9.563974,0
-167.211884,-20.317196,-0.220605,-0.045018,0.002027,-4.467545,-0.218912,0.975744,9.554999,0
-165.405945,-20.331043,-0.220899,-0.051575,0.00266,-1.189976,-0.219213,0.975677,9.573846,0
-162.655579,-20.310833,-0.221259,-0.06484,0.004204,-1.428331,-0.219592,0.975592,9.59359,0
-161.684906,-20.311283,-0.221682,-0.074423,0.005539,-3.747093,-0.22002,0.975496,9.746154,0
-159.752136,-20.306194,-0.222151,-0.082445,0.006797,-4.615413,-0.2205,0.975388,9.800898,0
-157.792786,-20.298798,-0.222682,-0.087764,0.007702,-0.284582,-0.221026,0.975268,9.894231,0
-155.79538,-20.296207,-0.22323,-0.088867,0.007897,-1.247123,-0.221472,0.975167,9.941794,0
-153.763275,-20.270775,-0.223799,-0.096871,0.009384,-0.33076,-0.222115,0.975021,10.029743,0
-151.75647,-20.270222,-0.22433,-0.092566,0.008568,-7.786661,-0.222632,0.974902,9.904102,0
-149.712402,-20.281288,-0.224848,-0.082954,0.006881,-0.16524,-0.223115,0.974792,9.893333,0
-147.660675,-20.286964,-0.225305,-0.072159,0.005207,-0.154406,-0.223564,0.974689,9.90141,0
-145.617126,-20.267113,-0.225793,-0.077447,0.005998,1.523628,-0.224036,0.974581,9.718333,0
-143.545624,-20.240906,-0.226264,-0.080065,0.00641,-2.774178,-0.224495,0.974476,9.949872,0
-141.438721,-20.208267,-0.226762,-0.08422,0.007093,0.948568,-0.224904,0.974381,9.907692,0
-139.351563,-20.171196,-0.227283,-0.091407,0.008355,-1.21862,-0.225331,0.974244,9.79641,0
-137.259827,-20.147305,-0.227793,-0.090181,0.008133,-7.635574,-0.225828,0.974125,9.869102,0
-135.211365,-20.11496,-0.228359,-0.095791,0.009176,-1.435151,-0.226566,0.973996,9.821538,0
-133.118164,-20.094517,-0.228941,-0.094073,0.00885,2.185534,-0.226946,0.973863,9.937307,0
-131.431274,-20.035606,-0.229453,-0.105225,0.011072,3.942593,-0.227731,0.973724,9.998333,0
-129.117188,-20.038067,-0.230125,-0.096804,0.009371,-3.226172,-0.228099,0.973595,10.00282,0
-127.177254,-20.036095,-0.230643,-0.0827,0.006839,-1.237937,-0.228683,0.9735,10.184102,0
-125.259254,-20.043274,-0.231105,-0.067954,0.004618,4.271795,-0.229187,0.973383,9.966025,0
-123.461899,-20.081642,-0.231582,-0.047913,0.002296,10.204474,-0.229594,0.973286,10.534102,0
-120.753403,-20.107607,-0.231786,-0.028433,0.000808,2.440633,-0.229716,0.973249,10.456923,0
-119.875748,-20.133429,-0.231833,0.004092,1.7e-05,2.134863,-0.229743,0.973252,10.333076,0
-118.093643,-20.177591,-0.231684,0.039982,0.001599,4.153649,-0.229526,0.973302,10.717179,0
-116.372177,-20.234398,-0.231322,0.078104,0.0061,6.651046,-0.229188,0.973382,10.447948,0
-114.704277,-20.275839,-0.230805,0.123531,0.01526,10.893975,-0.228636,0.973512,10.407564,0
-113.092339,-20.391678,-0.229894,0.165911,0.027526,4.677708,-0.227538,0.973769,9.83141,0
-111.510033,-20.451881,-0.228762,0.20671,0.042729,8.050879,-0.226372,0.974041,9.555898,0
-109.158592,-20.510098,-0.227456,0.226167,0.051151,1.368034,-0.225499,0.974346,9.440128,0
-108.366203,-20.504345,-0.226079,0.233924,0.054721,3.194274,-0.223708,0.974657,9.508333,0
-106.814148,-20.137566,-0.224536,0.351001,0.123202,107.748665,-0.22217,0.975008,9.58282,0
-105.356186,-20.546555,-0.223028,0.261631,0.068451,9.536735,-0.220695,0.975343,9.33782,0
-103.827286,-20.622894,-0.221527,0.255174,0.065114,5.679489,-0.219479,0.975617,9.327051,0
-102.358215,-20.723785,-0.220107,0.233541,0.054541,6.140129,-0.217785,0.975997,9.230128,0
-100.910057,-20.736332,-0.218673,0.211581,0.044767,-2.314703,-0.216538,0.976273,9.276794,0
-99.476845,-20.690964,-0.217524,0.179438,0.032198,-0.795975,-0.215481,0.976508,9.431153,0
-98.143761,-20.658699,-0.216511,0.168722,0.028467,3.185919,-0.214522,0.976719,9.405128,0
-96.97477,-20.666521,-0.215811,0.124484,0.015496,-5.892096,-0.213163,0.976881,8.885512,0
-95.551537,-20.675348,-0.215005,0.104969,0.011019,-6.922025,-0.213352,0.977015,9.275,0
-94.435463,-20.628372,-0.214543,0.06053,0.003664,-3.052178,-0.211925,0.977095,9.171795,0
-93.33268,-20.601871,-0.214331,0.020276,0.000411,-4.94308,-0.212693,0.977123,9.125128,0
-92.335335,-20.587538,-0.214323,-0.011658,0.000136,-7.894873,-0.212644,0.97713,9.225641,0
-90.982361,-20.50322,-0.214453,-0.049858,0.002486,-5.211809,-0.21379,0.977067,9.225641,0
-90.624191,-20.503281,-0.214883,-0.079273,0.006284,-1.387528,-0.213397,0.976966,9.301923,0
-89.932281,-20.445023,-0.215476,-0.11647,0.013565,-5.557568,-0.214789,0.976824,9.572051,0
-89.260086,-20.417412,-0.216211,-0.131666,0.017336,-9.113029,-0.214797,0.976659,9.397948,0
-88.62886,-20.395283,-0.217056,-0.147036,0.02162,-7.15693,-0.215501,0.976504,9.59359,0
-88.066269,-20.774498,-0.218151,-0.242696,0.058901,0.152412,-0.216425,0.976255,9.570256,0
-87.492981,-20.39954,-0.219095,-0.15887,0.02524,96.961021,-0.217644,0.976027,9.168205,0
-86.873375,-20.601337,-0.220115,-0.199494,0.039798,-21.446453,-0.218342,0.975828,9.480513,0
-86.646996,-20.403839,-0.221003,-0.146164,0.021364,0.692359,-0.219494,0.975614,9.268718,0
-86.238243,-20.390385,-0.221852,-0.138082,0.019067,-2.8254,-0.220311,0.975429,9.197821,0
-85.816368,-20.383106,-0.22267,-0.133973,0.017949,-3.551959,-0.221078,0.975256,9.17359,0
-85.387688,-20.394039,-0.223382,-0.113558,0.012895,-2.276143,-0.221639,0.975129,9.003077,0
-84.94619,-20.370167,-0.224071,-0.110424,0.012194,1.10121,-0.222415,0.974952,9.006666,0
-84.544456,-20.349358,-0.224711,-0.105641,0.01116,-2.40564,-0.223023,0.974813,8.813718,0
-84.113213,-20.332642,-0.225308,-0.101971,0.010398,-5.498702,-0.223609,0.974679,8.60282,0
-83.665428,-20.293514,-0.225935,-0.105371,0.011103,-2.956089,-0.224017,0.974537,8.63782,0
-83.314079,-20.253593,-0.226587,-0.112837,0.012732,-3.98631,-0.224886,0.974385,8.583974,0
-82.925713,-20.201149,-0.227315,-0.122769,0.015072,-3.081857,-0.226339,0.974219,8.699743,0
-82.570457,-20.150063,-0.228083,-0.133366,0.017786,-4.017581,-0.226111,0.974072,8.810128,0
-82.27758,-20.096764,-0.2289,-0.139993,0.019598,0.660653,-0.226906,0.973855,8.693461,0
-82.001274,-20.057217,-0.229737,-0.144706,0.02094,-5.865366,-0.228,0.973661,8.712308,0
-81.82151,-20.011604,-0.230623,-0.152907,0.023381,-0.935228,-0.228882,0.973454,8.635128,0
-81.702995,-19.96558,-0.231555,-0.157901,0.024933,-2.443584,-0.229808,0.973236,8.574102,0
-81.702126,-19.90366,-0.232382,-0.165762,0.027477,3.181527,-0.231273,0.972999,8.696154,0
-81.75106,-19.836082,-0.233629,-0.185454,0.034393,-9.097486,-0.231509,0.972746,8.772436,0
-81.783607,-19.76878,-0.234784,-0.197363,0.038952,-4.211472,-0.233022,0.972471,8.788589,0
-81.878716,-19.684891,-0.236014,-0.209804,0.044018,-7.408287,-0.234245,0.972178,8.754487,0
-81.99752,-19.60944,-0.23735,-0.236344,0.055859,-9.765642,-0.235581,0.971855,8.745513,0
-82.343361,-19.541788,-0.238759,-0.236855,0.0561,-0.356659,-0.236497,0.971518,8.793077,0
-82.565422,-19.455669,-0.240266,-0.263274,0.069313,-6.788611,-0.238937,0.971149,8.839744,0
-82.926353,-19.375542,-0.241858,-0.274414,0.075303,-10.317633,-0.239507,0.970759,8.801154,0
-83.35067,-19.268711,-0.243576,-0.296328,0.08781,-9.861852,-0.241762,0.970335,8.970769,0
-83.851707,-19.178953,-0.245439,-0.31846,0.101417,-6.55177,-0.243287,0.969954,9.081154,0
-84.373772,-19.06115,-0.247362,-0.330297,0.109096,-4.700634,-0.245499,0.969397,9.218461,0
-85.007225,-18.974003,-0.249414,-0.346654,0.120169,-2.737075,-0.247504,0.968887,9.365641,0
-86.131203,-18.85675,-0.251514,-0.357797,0.128019,-1.318232,-0.249573,0.968357,9.651026,0
-86.610527,-18.814262,-0.253655,-0.351132,0.123293,2.360596,-0.25163,0.967824,9.762307,0
-87.510002,-18.770222,-0.255757,-0.342549,0.11734,4.818135,-0.252978,0.967304,9.951667,0
-88.484642,-18.74184,-0.257725,-0.323856,0.104882,-4.70843,-0.255492,0.966811,10.088974,0
-89.547394,-19.080786,-0.25967,-0.388844,0.151199,-91.042007,-0.257036,0.966401,9.964231,0
-90.863388,-18.701551,-0.261338,-0.26935,0.07255,4.397275,-0.258953,0.96589,9.826025,0
-92.222092,-18.738667,-0.262843,-0.21182,0.044868,6.118541,-0.259827,0.965548,10.130257,0
-93.69223,-18.715015,-0.264016,-0.181041,0.032776,-89.749352,-0.26128,0.965263,9.854743,0
-95.260376,-18.737518,-0.26493,-0.127106,0.016156,12.110211,-0.261842,0.965051,9.852051,0
-96.988983,-18.733147,-0.265549,-0.086156,0.007423,6.753858,-0.262439,0.96491,9.879871,0
-98.761429,-18.730808,-0.265925,-0.046543,0.002166,7.091071,-0.262871,0.964833,9.991154,0
-100.607803,-18.729805,-0.266033,-0.006114,3.7e-05,0.516754,-0.262906,0.964822,9.79282,0
-102.516388,-18.768284,-0.265904,0.03874,0.001501,6.990598,-0.262782,0.96488,9.668974,0
-104.612427,-18.754494,-0.265585,0.064168,0.004117,5.928516,-0.262474,0.964977,9.450897,0
-107.75708,-18.737621,-0.265148,0.074776,0.005591,1.988407,-0.262052,0.965097,9.565769,0
-108.927368,-18.684319,-0.264636,0.084341,0.007113,-0.306492,-0.261558,0.965256,9.528975,0
-111.12648,-18.610336,-0.26405,0.07629,0.00582,-3.130794,-0.260992,0.965378,9.40064,0
-113.355766,-18.205708,-0.263521,0.16872,0.028466,95.480469,-0.260352,0.965515,9.922051,0
-115.632042,-18.507732,-0.263131,0.064428,0.004151,3.827293,-0.260044,0.965597,9.670769,0
-117.955193,-18.453396,-0.262852,0.041087,0.001688,5.352518,-0.257882,0.965676,9.435641,0
-120.346428,-18.427059,-0.262608,0.031225,0.000975,-6.246634,-0.2596,0.965727,9.597179,0
-122.819633,-18.392656,-0.262519,0.009085,8.3e-05,-1.917316,-0.259507,0.96574,9.482307,0
-125.312141,-18.308743,-0.26257,-0.0182,0.000331,-4.133709,-0.259609,0.965714,9.585512,0
-127.884911,-18.286312,-0.26276,-0.044583,0.001988,-6.995621,-0.2617,0.96565,10.171538,0
-130.534119,-18.262856,-0.263077,-0.056294,0.003169,-3.27835,-0.260053,0.965563,10.327692,0
-133.167694,-18.230101,-0.26347,-0.071768,0.005151,-3.2251,-0.260494,0.965475,10.001025,0
-135.902466,-18.231344,-0.263898,-0.074483,0.005548,1.776168,-0.260983,0.965343,10.166154,0
-138.701996,-18.244961,-0.264319,-0.069493,0.004829,-4.249222,-0.261404,0.96523,10.118589,0
-142.905487,-18.211153,-0.264778,-0.077037,0.005935,-1.795729,-0.261856,0.965107,10.080897,0
-144.313629,-18.227085,-0.265257,-0.080886,0.006543,-1.488186,-0.262318,0.964981,10.072821,0
-146.674408,-17.836905,-0.265582,0.011537,0.000133,95.555565,-0.262807,0.964849,10.106026,0
-149.954987,-18.169432,-0.266285,-0.093438,0.008731,-3.416572,-0.263149,0.964709,10.113205,0
-152.776306,-18.182249,-0.266805,-0.085834,0.007367,1.022075,-0.263818,0.964572,10.085384,0
-155.58551,-18.197117,-0.267303,-0.078472,0.006158,-0.486445,-0.264292,0.964442,10.168846,0
-158.349915,-18.183838,-0.267803,-0.080469,0.006475,-1.566298,-0.264766,0.964313,10.240641,0
-162.452454,-18.188553,-0.268256,-0.07267,0.005281,0.187898,-0.26505,0.964196,10.262179,0
-163.807129,-18.211353,-0.268665,-0.061671,0.003803,0.100614,-0.265444,0.964095,10.294487,0
-166.45163,-18.213974,-0.268984,-0.050653,0.002566,-0.805324,-0.265752,0.964015,10.314231,0
-169.066895,-18.219427,-0.269266,-0.043895,0.001927,0.041883,-0.2661,0.963945,10.383333,0
-171.574585,-18.251778,-0.269483,-0.027571,0.00076,2.890887,-0.266263,0.963902,10.331282,0
-174.077728,-18.246073,-0.269648,-0.025963,0.000674,1.165081,-0.266446,0.96385,10.331282,0
-176.446381,-18.262457,-0.269771,-0.016871,0.000285,-2.898668,-0.266511,0.963822,10.276538,0
-178.8255,-18.252565,-0.26988,-0.019173,0.000368,-2.048379,-0.266616,0.963793,10.330384,0
-180.997925,-18.266794,-0.269967,-0.010222,0.000104,-1.200101,-0.26673,0.963772,10.283718,0
-183.108856,-18.259653,-0.270065,-0.012064,0.000146,2.061128,-0.266795,0.963746,10.203846,0
-185.108307,-18.259295,-0.270155,-0.015298,0.000234,-0.304871,-0.266904,0.963724,10.226282,0
-187.034668,-18.266277,-0.270213,-0.012028,0.000145,-0.595313,-0.266937,0.963708,10.214615,0
-188.841919,-18.269255,-0.270273,-0.01252,0.000157,-3.275232,-0.267025,0.96369,10.144615,0
-190.574402,-18.262754,-0.270373,-0.018486,0.000342,1.165312,-0.267114,0.963664,10.124871,0
-192.951874,-18.26186,-0.270459,-0.016873,0.000285,-2.563344,-0.267205,0.963639,10.104231,0
-193.709229,-18.293909,-0.270543,-0.008924,8e-05,3.685561,-0.267285,0.963618,10.088077,0
-195.098816,-18.291706,-0.270637,-0.013759,0.000189,4.144511,-0.267376,0.963593,9.996538,0
-196.439484,-18.286789,-0.270743,-0.019186,0.000368,1.331915,-0.267486,0.963562,9.992051,0
-197.666748,-18.286314,-0.270867,-0.020533,0.000422,0.618224,-0.267582,0.963534,9.915769,0
-198.843414,-18.29982,-0.271005,-0.026331,0.000693,0.797676,-0.267753,0.963489,9.807179,0
-199.869995,-18.348444,-0.271149,-0.027366,0.000749,-1.096263,-0.267892,0.963447,9.844872,0
-201.353363,-18.394272,-0.271315,-0.020413,0.000417,5.09671,-0.267937,0.963436,9.719231,0
-201.766571,-18.422752,-0.271471,-0.03427,0.001174,-1.571795,-0.268218,0.963359,9.780256,0
-202.604248,-18.49534,-0.271651,-0.031827,0.001013,-4.396105,-0.268322,0.963312,9.62141,0
-203.285278,-18.504,-0.271859,-0.040089,0.001607,-1.278952,-0.268598,0.963252,9.715641,0
-203.924225,-18.526823,-0.27212,-0.044293,0.001962,2.755755,-0.268819,0.963192,9.815256,0
-204.526276,-18.567108,-0.272364,-0.036731,0.001349,0.486227,-0.269085,0.963116,9.711154,0
-205.027771,-18.550413,-0.27265,-0.055884,0.003123,-0.927042,-0.269391,0.963031,9.668077,0
-205.455963,-18.577297,-0.272972,-0.051114,0.002613,2.622472,-0.269594,0.962945,9.72282,0
-205.822357,-18.56514,-0.273328,-0.059977,0.003597,0.741676,-0.269938,0.962844,9.72282,0
-206.157867,-18.548958,-0.273731,-0.06416,0.004116,2.543146,-0.270325,0.962731,9.76141,0
-206.364807,-18.521494,-0.274176,-0.076132,0.005796,0.08893,-0.270754,0.962612,9.843077,0
-206.563202,-18.498266,-0.274618,-0.082695,0.006838,-3.135324,-0.271179,0.962506,9.820641,0
-206.690948,-18.524866,-0.275084,-0.07658,0.005864,-3.755813,-0.271628,0.962358,9.980385,0
-206.731995,-18.500059,-0.275596,-0.090372,0.008167,-3.037514,-0.272288,0.962216,9.920257,0
-206.706818,-18.526104,-0.276116,-0.08972,0.00805,-4.808102,-0.272621,0.962072,9.931923,0
-206.617889,-18.52791,-0.276649,-0.086568,0.007494,0.697147,-0.273294,0.961929,9.814359,0
-206.403961,-18.531746,-0.277187,-0.089932,0.008088,-0.137275,-0.273827,0.961778,9.945384,0
-206.101654,-18.520355,-0.277726,-0.08737,0.007634,-3.207965,-0.274345,0.961631,9.961538,0
-205.76239,-18.504141,-0.278268,-0.08938,0.007989,-1.860698,-0.274775,0.961508,9.845769,0
-205.249512,-18.491201,-0.27881,-0.088779,0.007882,2.577678,-0.27538,0.961336,9.992051,0
-204.787292,-18.480541,-0.279316,-0.085399,0.007293,-1.993197,-0.275858,0.961198,9.852948,0
-204.126007,-18.463047,-0.279804,-0.083669,0.007,-4.267227,-0.276335,0.961063,9.930128,0
-203.427063,-18.449251,-0.280306,-0.077561,0.006016,3.034606,-0.276787,0.960929,10.012692,0
-202.783173,-18.434874,-0.280679,-0.071238,0.005075,3.66334,-0.277214,0.960807,9.926538,0
-201.829285,-18.395987,-0.281187,-0.077372,0.005986,-3.876644,-0.277642,0.960683,9.93282,0
-200.892059,-18.373058,-0.281624,-0.067812,0.004598,-2.34123,-0.277984,0.960586,9.87,0
-199.926117,-18.33761,-0.282064,-0.071395,0.005097,1.6212,-0.278469,0.960444,9.94,0
-198.907776,-18.31008,-0.282464,-0.064631,0.004177,-0.66591,-0.278845,0.960337,9.958846,0
-197.785339,-18.275677,-0.282846,-0.062337,0.003886,3.310393,-0.279212,0.960231,9.951667,0
-196.662781,-18.247469,-0.283196,-0.054446,0.002964,1.511031,-0.279525,0.96014,9.988461,0
-195.435364,-18.217001,-0.28348,-0.045121,0.002036,0.329991,-0.27979,0.960063,9.981282,0
-194.217041,-18.208509,-0.283714,-0.034086,0.001162,-0.973136,-0.279976,0.960006,9.896026,0
-192.922607,-18.19462,-0.283856,-0.020249,0.00041,-2.117759,-0.280097,0.959973,9.767693,0
-191.61377,-18.200985,-0.283924,0.002492,6e-06,7.388387,-0.280124,0.95997,9.913076,0
-190.246613,-18.177742,-0.283871,0.008733,7.6e-05,3.434478,-0.280073,0.959985,9.835,0
-188.857697,-18.179415,-0.283769,0.027549,0.000759,9.240795,-0.279976,0.960024,9.728205,0
-187.389038,-18.192657,-0.283542,0.047331,0.00224,6.034309,-0.279758,0.960098,9.915769,0
-185.874664,-18.181849,-0.283229,0.058809,0.003458,4.455054,-0.279457,0.960193,9.948076,0
-184.361633,-18.182802,-0.282819,0.077151,0.005952,7.784694,-0.279064,0.960319,10.011795,0
-182.782318,-18.179449,-0.282295,0.090485,0.008188,3.445235,-0.278369,0.960474,9.888846,0
-181.211334,-18.208885,-0.281663,0.113582,0.012901,6.125295,-0.277732,0.960659,9.821538,0
-179.577301,-18.197388,-0.280952,0.121348,0.014725,5.360167,-0.27727,0.960863,9.923846,0
-177.860168,-18.217346,-0.280152,0.137984,0.01904,1.376869,-0.276235,0.961091,9.842179,0
-176.11264,-18.220499,-0.279292,0.150434,0.022631,8.896433,-0.275386,0.961334,9.724615,0
-174.290527,-18.257767,-0.278352,0.162628,0.026448,1.929907,-0.274466,0.961598,9.781154,0
-172.411743,-18.284941,-0.277354,0.175457,0.030785,7.921062,-0.273812,0.961879,9.64564,0
-170.540405,-18.292528,-0.276295,0.178232,0.031767,0.90625,-0.272449,0.962171,9.597179,0
-168.539337,-18.284849,-0.275237,0.174993,0.030623,4.095909,-0.271424,0.962459,9.602564,0
-166.553101,-18.299768,-0.274145,0.182478,0.033298,5.873991,-0.270381,0.962754,9.694102,0
-163.413483,-18.304264,-0.273065,0.180242,0.032487,-0.238052,-0.269334,0.963046,9.739872,0
-162.358337,-18.300205,-0.271991,0.175557,0.03082,-1.351071,-0.268314,0.963332,9.712051,0
-160.2211,-18.314342,-0.270926,0.180462,0.032567,2.535722,-0.267281,0.963618,9.655513,0
-158.005646,-18.34709,-0.269886,0.173332,0.030044,1.879487,-0.266294,0.963893,9.661795,0
